ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
393553,11-Jan-17,4.00,830.00,817.00,966.00,,,,0.00,0.00,,,,O24,1240.00,1062.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393554,11-Jan-17,4.00,830.00,817.00,1280.00,,,,0.00,0.00,,,,P24,850.00,867.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393555,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A1,310.00,3159.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393556,11-Jan-17,2.00,830.00,817.00,967.00,,,,0.00,0.00,,,,B1,2775.00,2696.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393557,11-Jan-17,2.00,830.00,817.00,770.00,,,,0.00,0.00,,,,C1,3456.00,2525.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393558,11-Jan-17,2.00,830.00,817.00,968.00,,,,0.00,0.00,,,,D1,3252.00,2374.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393559,11-Jan-17,2.00,830.00,817.00,771.00,,,,0.00,0.00,,,,E1,3445.00,2706.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393560,11-Jan-17,2.00,830.00,817.00,969.00,,,,0.00,0.00,,,,F1,4532.00,2582.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393561,11-Jan-17,2.00,830.00,817.00,772.00,,,,0.00,0.00,,,,G1,4641.00,2169.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393562,11-Jan-17,2.00,830.00,817.00,970.00,,,,0.00,0.00,,,,H1,4141.00,2027.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393563,11-Jan-17,2.00,830.00,817.00,773.00,,,,0.00,0.00,,,,I1,3819.00,2108.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393564,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J1,3885.00,2256.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393565,11-Jan-17,2.00,830.00,817.00,774.00,,,,0.00,0.00,,,,K1,3390.00,2036.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393566,11-Jan-17,2.00,830.00,817.00,972.00,,,,0.00,0.00,,,,L1,4304.00,2089.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393567,11-Jan-17,2.00,830.00,817.00,775.00,,,,0.00,0.00,,,,M1,4085.00,2053.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393568,11-Jan-17,2.00,830.00,817.00,973.00,,,,0.00,0.00,,,,N1,3687.00,1943.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393569,11-Jan-17,2.00,830.00,817.00,776.00,,,,0.00,0.00,,,,O1,3218.00,1984.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393570,11-Jan-17,2.00,830.00,817.00,974.00,,,,0.00,0.00,,,,P1,2050.00,1882.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393571,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A2,278.00,3336.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393572,11-Jan-17,2.00,830.00,817.00,1181.00,,,,0.00,0.00,,,,B2,3469.00,2671.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393573,11-Jan-17,2.00,830.00,817.00,872.00,,,,0.00,0.00,,,,C2,4086.00,2822.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393574,11-Jan-17,2.00,830.00,817.00,1182.00,,,,0.00,0.00,,,,D2,3247.00,2396.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393575,11-Jan-17,2.00,830.00,817.00,873.00,,,,0.00,0.00,,,,E2,3983.00,2299.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393576,11-Jan-17,2.00,830.00,817.00,1183.00,,,,0.00,0.00,,,,F2,3701.00,2316.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393577,11-Jan-17,2.00,830.00,817.00,874.00,,,,0.00,0.00,,,,G2,4258.00,2321.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393578,11-Jan-17,2.00,830.00,817.00,1184.00,,,,0.00,0.00,,,,H2,3995.00,2191.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393579,11-Jan-17,2.00,830.00,817.00,875.00,,,,0.00,0.00,,,,I2,4434.00,2095.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393580,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J2,4402.00,1926.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393581,11-Jan-17,2.00,830.00,817.00,876.00,,,,0.00,0.00,,,,K2,3830.00,1927.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393582,11-Jan-17,2.00,830.00,817.00,1186.00,,,,0.00,0.00,,,,L2,4250.00,2031.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393583,11-Jan-17,2.00,830.00,817.00,877.00,,,,0.00,0.00,,,,M2,4139.00,2103.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393584,11-Jan-17,2.00,830.00,817.00,1187.00,,,,0.00,0.00,,,,N2,3995.00,1849.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393585,11-Jan-17,2.00,830.00,817.00,878.00,,,,0.00,0.00,,,,O2,3901.00,1883.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393586,11-Jan-17,2.00,830.00,817.00,1188.00,,,,0.00,0.00,,,,P2,2744.00,1636.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393587,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A3,285.00,3090.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393588,11-Jan-17,2.00,830.00,817.00,1093.00,,,,0.00,0.00,,,,B3,3287.00,2467.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393589,11-Jan-17,2.00,830.00,817.00,778.00,,,,0.00,0.00,,,,C3,3996.00,2694.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393590,11-Jan-17,2.00,830.00,817.00,1094.00,,,,0.00,0.00,,,,D3,3107.00,2342.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393591,11-Jan-17,2.00,830.00,817.00,779.00,,,,0.00,0.00,,,,E3,4312.00,2420.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393592,11-Jan-17,2.00,830.00,817.00,1095.00,,,,0.00,0.00,,,,F3,3273.00,2146.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393593,11-Jan-17,2.00,830.00,817.00,780.00,,,,0.00,0.00,,,,G3,3811.00,2181.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393594,11-Jan-17,2.00,830.00,817.00,1096.00,,,,0.00,0.00,,,,H3,3923.00,2117.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393595,11-Jan-17,2.00,830.00,817.00,781.00,,,,0.00,0.00,,,,I3,4013.00,2167.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393596,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J3,3712.00,1886.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393597,11-Jan-17,2.00,830.00,817.00,782.00,,,,0.00,0.00,,,,K3,3532.00,1724.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393598,11-Jan-17,2.00,830.00,817.00,1098.00,,,,0.00,0.00,,,,L3,4428.00,2101.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393599,11-Jan-17,2.00,830.00,817.00,783.00,,,,0.00,0.00,,,,M3,3292.00,1677.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393600,11-Jan-17,2.00,830.00,817.00,1099.00,,,,0.00,0.00,,,,N3,3707.00,1648.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393601,11-Jan-17,2.00,830.00,817.00,784.00,,,,0.00,0.00,,,,O3,3648.00,1796.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393602,11-Jan-17,2.00,830.00,817.00,1100.00,,,,0.00,0.00,,,,P3,3181.00,1745.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393603,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A4,269.00,3454.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393604,11-Jan-17,2.00,830.00,817.00,1189.00,,,,0.00,0.00,,,,B4,3798.00,2729.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393605,11-Jan-17,2.00,830.00,817.00,880.00,,,,0.00,0.00,,,,C4,4134.00,2733.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393606,11-Jan-17,2.00,830.00,817.00,1190.00,,,,0.00,0.00,,,,D4,3339.00,2353.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393607,11-Jan-17,2.00,830.00,817.00,881.00,,,,0.00,0.00,,,,E4,3847.00,2290.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393608,11-Jan-17,2.00,830.00,817.00,1191.00,,,,0.00,0.00,,,,F4,3078.00,1878.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393609,11-Jan-17,2.00,830.00,817.00,882.00,,,,0.00,0.00,,,,G4,3402.00,1978.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393610,11-Jan-17,2.00,830.00,817.00,1192.00,,,,0.00,0.00,,,,H4,3571.00,2062.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393611,11-Jan-17,2.00,830.00,817.00,883.00,,,,0.00,0.00,,,,I4,3465.00,1846.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393612,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J4,4028.00,2071.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393613,11-Jan-17,2.00,830.00,817.00,884.00,,,,0.00,0.00,,,,K4,3897.00,1863.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393614,11-Jan-17,2.00,830.00,817.00,1194.00,,,,0.00,0.00,,,,L4,4094.00,1826.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393615,11-Jan-17,2.00,830.00,817.00,885.00,,,,0.00,0.00,,,,M4,3685.00,1747.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393616,11-Jan-17,2.00,830.00,817.00,1195.00,,,,0.00,0.00,,,,N4,3890.00,1713.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393617,11-Jan-17,2.00,830.00,817.00,886.00,,,,0.00,0.00,,,,O4,4157.00,1658.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393618,11-Jan-17,2.00,830.00,817.00,1196.00,,,,0.00,0.00,,,,P4,3487.00,1726.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393619,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A5,259.00,3122.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393620,11-Jan-17,2.00,830.00,817.00,1101.00,,,,0.00,0.00,,,,B5,3265.00,2383.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393621,11-Jan-17,2.00,830.00,817.00,786.00,,,,0.00,0.00,,,,C5,4087.00,2537.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393622,11-Jan-17,2.00,830.00,817.00,1102.00,,,,0.00,0.00,,,,D5,3649.00,2399.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393623,11-Jan-17,2.00,830.00,817.00,787.00,,,,0.00,0.00,,,,E5,3739.00,2352.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393624,11-Jan-17,2.00,830.00,817.00,1103.00,,,,0.00,0.00,,,,F5,3464.00,1967.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393625,11-Jan-17,2.00,830.00,817.00,788.00,,,,0.00,0.00,,,,G5,3827.00,2118.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393626,11-Jan-17,2.00,830.00,817.00,1104.00,,,,0.00,0.00,,,,H5,4445.00,1962.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393627,11-Jan-17,2.00,830.00,817.00,789.00,,,,0.00,0.00,,,,I5,3665.00,1922.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393628,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J5,3573.00,1794.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393629,11-Jan-17,2.00,830.00,817.00,790.00,,,,0.00,0.00,,,,K5,3446.00,1700.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393630,11-Jan-17,2.00,830.00,817.00,1106.00,,,,0.00,0.00,,,,L5,4105.00,1798.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393631,11-Jan-17,2.00,830.00,817.00,791.00,,,,0.00,0.00,,,,M5,3892.00,1667.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393632,11-Jan-17,2.00,830.00,817.00,1107.00,,,,0.00,0.00,,,,N5,4186.00,1669.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393633,11-Jan-17,2.00,830.00,817.00,792.00,,,,0.00,0.00,,,,O5,3371.00,1804.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393634,11-Jan-17,2.00,830.00,817.00,1108.00,,,,0.00,0.00,,,,P5,3626.00,1601.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393635,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A6,288.00,3377.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393636,11-Jan-17,2.00,830.00,817.00,1197.00,,,,0.00,0.00,,,,B6,3994.00,2748.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393637,11-Jan-17,2.00,830.00,817.00,888.00,,,,0.00,0.00,,,,C6,3557.00,2365.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393638,11-Jan-17,2.00,830.00,817.00,1198.00,,,,0.00,0.00,,,,D6,3483.00,2156.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393639,11-Jan-17,2.00,830.00,817.00,889.00,,,,0.00,0.00,,,,E6,3255.00,2223.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393640,11-Jan-17,2.00,830.00,817.00,1199.00,,,,0.00,0.00,,,,F6,3680.00,2099.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393641,11-Jan-17,2.00,830.00,817.00,890.00,,,,0.00,0.00,,,,G6,3908.00,2130.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393642,11-Jan-17,2.00,830.00,817.00,1200.00,,,,0.00,0.00,,,,H6,3998.00,2012.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393643,11-Jan-17,2.00,830.00,817.00,891.00,,,,0.00,0.00,,,,I6,4070.00,2065.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393644,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J6,4224.00,2012.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393645,11-Jan-17,2.00,830.00,817.00,892.00,,,,0.00,0.00,,,,K6,4340.00,2018.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393646,11-Jan-17,2.00,830.00,817.00,1202.00,,,,0.00,0.00,,,,L6,4239.00,1891.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393647,11-Jan-17,2.00,830.00,817.00,893.00,,,,0.00,0.00,,,,M6,3981.00,1889.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393648,11-Jan-17,2.00,830.00,817.00,1203.00,,,,0.00,0.00,,,,N6,4052.00,1787.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393649,11-Jan-17,2.00,830.00,817.00,894.00,,,,0.00,0.00,,,,O6,4078.00,1654.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393650,11-Jan-17,2.00,830.00,817.00,1204.00,,,,0.00,0.00,,,,P6,3480.00,1627.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393651,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A7,288.00,3224.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393652,11-Jan-17,2.00,830.00,817.00,1109.00,,,,0.00,0.00,,,,B7,3670.00,2547.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393653,11-Jan-17,2.00,830.00,817.00,794.00,,,,0.00,0.00,,,,C7,3482.00,2404.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393654,11-Jan-17,2.00,830.00,817.00,1110.00,,,,0.00,0.00,,,,D7,3223.00,2252.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393655,11-Jan-17,2.00,830.00,817.00,795.00,,,,0.00,0.00,,,,E7,3724.00,2357.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393656,11-Jan-17,2.00,830.00,817.00,1111.00,,,,0.00,0.00,,,,F7,3836.00,2236.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393657,11-Jan-17,2.00,830.00,817.00,796.00,,,,0.00,0.00,,,,G7,4449.00,2160.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393658,11-Jan-17,2.00,830.00,817.00,1112.00,,,,0.00,0.00,,,,H7,3444.00,2026.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393659,11-Jan-17,2.00,830.00,817.00,797.00,,,,0.00,0.00,,,,I7,3899.00,1996.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393660,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J7,3178.00,1842.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393661,11-Jan-17,2.00,830.00,817.00,798.00,,,,0.00,0.00,,,,K7,4550.00,1937.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393662,11-Jan-17,2.00,830.00,817.00,1114.00,,,,0.00,0.00,,,,L7,3825.00,1771.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393663,11-Jan-17,2.00,830.00,817.00,799.00,,,,0.00,0.00,,,,M7,4043.00,1740.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393664,11-Jan-17,2.00,830.00,817.00,1115.00,,,,0.00,0.00,,,,N7,3798.00,1590.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393665,11-Jan-17,2.00,830.00,817.00,800.00,,,,0.00,0.00,,,,O7,4304.00,1708.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393666,11-Jan-17,2.00,830.00,817.00,1116.00,,,,0.00,0.00,,,,P7,3930.00,1543.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393667,11-Jan-17,2.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A8,286.00,3470.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
393668,11-Jan-17,2.00,830.00,817.00,1205.00,,,,0.00,0.00,,,,B8,3755.00,2629.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393669,11-Jan-17,2.00,830.00,817.00,896.00,,,,0.00,0.00,,,,C8,3910.00,2823.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393670,11-Jan-17,2.00,830.00,817.00,1206.00,,,,0.00,0.00,,,,D8,3392.00,2265.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393671,11-Jan-17,2.00,830.00,817.00,897.00,,,,0.00,0.00,,,,E8,3709.00,2335.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393672,11-Jan-17,2.00,830.00,817.00,1207.00,,,,0.00,0.00,,,,F8,3802.00,2075.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393673,11-Jan-17,2.00,830.00,817.00,898.00,,,,0.00,0.00,,,,G8,3591.00,1940.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393674,11-Jan-17,2.00,830.00,817.00,1208.00,,,,0.00,0.00,,,,H8,3502.00,1971.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393675,11-Jan-17,2.00,830.00,817.00,899.00,,,,0.00,0.00,,,,I8,4082.00,1999.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393676,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J8,3887.00,1743.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393677,11-Jan-17,2.00,830.00,817.00,900.00,,,,0.00,0.00,,,,K8,3499.00,1769.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393678,11-Jan-17,2.00,830.00,817.00,1214.00,,,,0.00,0.00,,,,L8,4112.00,1918.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393679,11-Jan-17,2.00,830.00,817.00,901.00,,,,0.00,0.00,,,,M8,4053.00,1739.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393680,11-Jan-17,2.00,830.00,817.00,1215.00,,,,0.00,0.00,,,,N8,4250.00,1827.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
