ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
392026,04-Nov-16,2,830,817,1220,,,,0.0005000,0.000030,,,,H1,6076,1400,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392027,04-Nov-16,2,830,817,907,,,,0.0005000,0.000030,,,,I1,5926,1492,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392028,04-Nov-16,2,830,817,1221,,,,0.0005000,0.000030,,,,J1,6476,1395,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392029,04-Nov-16,2,830,817,908,,,,0.0005000,0.000030,,,,K1,5886,1317,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392030,04-Nov-16,2,830,817,1222,,,,0.0005000,0.000030,,,,L1,6588,1423,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392031,04-Nov-16,2,830,817,909,,,,0.0005000,0.000030,,,,M1,5746,1189,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392032,04-Nov-16,2,830,817,1223,,,,0.0005000,0.000030,,,,N1,6580,1272,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392033,04-Nov-16,2,830,817,910,,,,0.0005000,0.000030,,,,O1,6081,1368,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392034,04-Nov-16,2,830,817,1224,,,,0.0005000,0.000030,,,,P1,5877,1253,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392035,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A2,7240,2594,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392036,04-Nov-16,2,830,817,1125,,,,0.0005000,0.000030,,,,B2,6732,2187,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392037,04-Nov-16,2,830,817,810,,,,0.0005000,0.000030,,,,C2,6444,2172,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392038,04-Nov-16,2,830,817,1126,,,,0.0005000,0.000030,,,,D2,6276,2015,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392039,04-Nov-16,2,830,817,811,,,,0.0005000,0.000030,,,,E2,6762,1729,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392040,04-Nov-16,2,830,817,1127,,,,0.0005000,0.000030,,,,F2,6112,1771,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392041,04-Nov-16,2,830,817,812,,,,0.0005000,0.000030,,,,G2,5603,1936,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392042,04-Nov-16,2,830,817,1128,,,,0.0005000,0.000030,,,,H2,5663,1553,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392043,04-Nov-16,2,830,817,813,,,,0.0005000,0.000030,,,,I2,5590,1474,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392044,04-Nov-16,2,830,817,1129,,,,0.0005000,0.000030,,,,J2,5861,1491,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392045,04-Nov-16,2,830,817,814,,,,0.0005000,0.000030,,,,K2,6626,1462,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392046,04-Nov-16,2,830,817,1130,,,,0.0005000,0.000030,,,,L2,6555,1578,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392047,04-Nov-16,2,830,817,815,,,,0.0005000,0.000030,,,,M2,8254,1771,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392048,04-Nov-16,2,830,817,1131,,,,0.0005000,0.000030,,,,N2,7028,1628,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392049,04-Nov-16,2,830,817,816,,,,0.0005000,0.000030,,,,O2,6838,1643,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392050,04-Nov-16,2,830,817,1132,,,,0.0005000,0.000030,,,,P2,7456,1590,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392051,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A3,5738,2421,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392052,04-Nov-16,2,830,817,1225,,,,0.0005000,0.000030,,,,B3,5943,1899,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392053,04-Nov-16,2,830,817,912,,,,0.0005000,0.000030,,,,C3,5322,1603,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392054,04-Nov-16,2,830,817,1226,,,,0.0005000,0.000030,,,,D3,4615,1490,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392055,04-Nov-16,2,830,817,913,,,,0.0005000,0.000030,,,,E3,5011,1320,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392056,04-Nov-16,2,830,817,1227,,,,0.0005000,0.000030,,,,F3,5469,1437,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392057,04-Nov-16,2,830,817,914,,,,0.0005000,0.000030,,,,G3,6307,1501,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392058,04-Nov-16,2,830,817,1228,,,,0.0005000,0.000030,,,,H3,5648,1261,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392059,04-Nov-16,2,830,817,915,,,,0.0005000,0.000030,,,,I3,5531,1431,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392060,04-Nov-16,2,830,817,1229,,,,0.0005000,0.000030,,,,J3,5772,1143,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392061,04-Nov-16,2,830,817,916,,,,0.0005000,0.000030,,,,K3,4913,1083,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392062,04-Nov-16,2,830,817,1230,,,,0.0005000,0.000030,,,,L3,5760,1238,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392063,04-Nov-16,2,830,817,917,,,,0.0005000,0.000030,,,,M3,6703,891,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392064,04-Nov-16,2,830,817,1231,,,,0.0005000,0.000030,,,,N3,5211,1056,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392065,04-Nov-16,2,830,817,918,,,,0.0005000,0.000030,,,,O3,4798,1435,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392066,04-Nov-16,2,830,817,1232,,,,0.0005000,0.000030,,,,P3,6028,1302,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392067,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A4,5834,2423,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392068,04-Nov-16,2,830,817,1133,,,,0.0005000,0.000030,,,,B4,6166,1943,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392069,04-Nov-16,2,830,817,818,,,,0.0005000,0.000030,,,,C4,5707,2056,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392070,04-Nov-16,2,830,817,1134,,,,0.0005000,0.000030,,,,D4,5570,1698,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392071,04-Nov-16,2,830,817,819,,,,0.0005000,0.000030,,,,E4,6233,1893,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392072,04-Nov-16,2,830,817,1135,,,,0.0005000,0.000030,,,,F4,6202,1659,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392073,04-Nov-16,2,830,817,820,,,,0.0005000,0.000030,,,,G4,6242,1837,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392074,04-Nov-16,2,830,817,1136,,,,0.0005000,0.000030,,,,H4,6297,1682,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392075,04-Nov-16,2,830,817,821,,,,0.0005000,0.000030,,,,I4,6495,1650,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392076,04-Nov-16,2,830,817,1137,,,,0.0005000,0.000030,,,,J4,6435,1606,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392077,04-Nov-16,2,830,817,822,,,,0.0005000,0.000030,,,,K4,7484,1785,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392078,04-Nov-16,2,830,817,1138,,,,0.0005000,0.000030,,,,L4,7848,1656,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392079,04-Nov-16,2,830,817,823,,,,0.0005000,0.000030,,,,M4,7211,1640,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392080,04-Nov-16,2,830,817,1139,,,,0.0005000,0.000030,,,,N4,7302,1614,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392081,04-Nov-16,2,830,817,824,,,,0.0005000,0.000030,,,,O4,5875,1611,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392082,04-Nov-16,2,830,817,1140,,,,0.0005000,0.000030,,,,P4,7263,1553,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392083,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A5,5492,2054,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392084,04-Nov-16,2,830,817,1233,,,,0.0005000,0.000030,,,,B5,4453,1810,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392085,04-Nov-16,2,830,817,920,,,,0.0005000,0.000030,,,,C5,5030,1595,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392086,04-Nov-16,2,830,817,1234,,,,0.0005000,0.000030,,,,D5,4892,1345,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392087,04-Nov-16,2,830,817,921,,,,0.0005000,0.000030,,,,E5,4827,1463,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392088,04-Nov-16,2,830,817,1235,,,,0.0005000,0.000030,,,,F5,5320,1435,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392089,04-Nov-16,2,830,817,922,,,,0.0005000,0.000030,,,,G5,5249,1450,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392090,04-Nov-16,2,830,817,1236,,,,0.0005000,0.000030,,,,H5,5054,1302,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392091,04-Nov-16,2,830,817,923,,,,0.0005000,0.000030,,,,I5,5739,1439,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392092,04-Nov-16,2,830,817,1237,,,,0.0005000,0.000030,,,,J5,5591,1272,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392093,04-Nov-16,2,830,817,924,,,,0.0005000,0.000030,,,,K5,4766,1129,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392094,04-Nov-16,2,830,817,1238,,,,0.0005000,0.000030,,,,L5,5755,1157,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392095,04-Nov-16,2,830,817,925,,,,0.0005000,0.000030,,,,M5,6004,1176,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392096,04-Nov-16,2,830,817,1239,,,,0.0005000,0.000030,,,,N5,5289,1187,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392097,04-Nov-16,2,830,817,926,,,,0.0005000,0.000030,,,,O5,5086,1252,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392098,04-Nov-16,2,830,817,1240,,,,0.0005000,0.000030,,,,P5,5902,1253,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392099,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A6,5336,2122,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392100,04-Nov-16,2,830,817,1141,,,,0.0005000,0.000030,,,,B6,5172,2213,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392101,04-Nov-16,2,830,817,826,,,,0.0005000,0.000030,,,,C6,5699,2286,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392102,04-Nov-16,2,830,817,1142,,,,0.0005000,0.000030,,,,D6,5425,2108,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392103,04-Nov-16,2,830,817,827,,,,0.0005000,0.000030,,,,E6,5929,2107,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392104,04-Nov-16,2,830,817,1143,,,,0.0005000,0.000030,,,,F6,6607,2104,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392105,04-Nov-16,2,830,817,828,,,,0.0005000,0.000030,,,,G6,5736,2105,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392106,04-Nov-16,2,830,817,1144,,,,0.0005000,0.000030,,,,H6,5870,1638,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392107,04-Nov-16,2,830,817,829,,,,0.0005000,0.000030,,,,I6,7184,1977,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392108,04-Nov-16,2,830,817,1145,,,,0.0005000,0.000030,,,,J6,7853,1791,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392109,04-Nov-16,2,830,817,830,,,,0.0005000,0.000030,,,,K6,5955,1548,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392110,04-Nov-16,2,830,817,1146,,,,0.0005000,0.000030,,,,L6,6936,1629,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392111,04-Nov-16,2,830,817,831,,,,0.0005000,0.000030,,,,M6,7210,1595,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392112,04-Nov-16,2,830,817,1147,,,,0.0005000,0.000030,,,,N6,6633,1772,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392113,04-Nov-16,2,830,817,832,,,,0.0005000,0.000030,,,,O6,6848,1853,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392114,04-Nov-16,2,830,817,1148,,,,0.0005000,0.000030,,,,P6,7440,1791,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392115,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A7,4973,2134,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392116,04-Nov-16,2,830,817,1241,,,,0.0005000,0.000030,,,,B7,5529,1739,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392117,04-Nov-16,2,830,817,928,,,,0.0005000,0.000030,,,,C7,4804,1618,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392118,04-Nov-16,2,830,817,1242,,,,0.0005000,0.000030,,,,D7,4685,1439,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392119,04-Nov-16,2,830,817,929,,,,0.0005000,0.000030,,,,E7,5111,1483,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392120,04-Nov-16,2,830,817,1243,,,,0.0005000,0.000030,,,,F7,5370,1644,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392121,04-Nov-16,2,830,817,930,,,,0.0005000,0.000030,,,,G7,4961,1604,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392122,04-Nov-16,2,830,817,1244,,,,0.0005000,0.000030,,,,H7,5271,1360,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392123,04-Nov-16,2,830,817,931,,,,0.0005000,0.000030,,,,I7,5871,1515,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392124,04-Nov-16,2,830,817,1245,,,,0.0005000,0.000030,,,,J7,5145,1300,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392125,04-Nov-16,2,830,817,932,,,,0.0005000,0.000030,,,,K7,4829,1166,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392126,04-Nov-16,2,830,817,1246,,,,0.0005000,0.000030,,,,L7,6270,1333,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392127,04-Nov-16,2,830,817,933,,,,0.0005000,0.000030,,,,M7,6974,1250,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392128,04-Nov-16,2,830,817,1247,,,,0.0005000,0.000030,,,,N7,5122,1177,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392129,04-Nov-16,2,830,817,934,,,,0.0005000,0.000030,,,,O7,6570,1196,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392130,04-Nov-16,2,830,817,1248,,,,0.0005000,0.000030,,,,P7,195,41,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392131,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A8,4826,2208,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392132,04-Nov-16,2,830,817,1149,,,,0.0005000,0.000030,,,,B8,5723,2215,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392133,04-Nov-16,2,830,817,834,,,,0.0005000,0.000030,,,,C8,5839,2159,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392134,04-Nov-16,2,830,817,1150,,,,0.0005000,0.000030,,,,D8,5144,2010,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392135,04-Nov-16,2,830,817,835,,,,0.0005000,0.000030,,,,E8,5611,2052,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392136,04-Nov-16,2,830,817,1151,,,,0.0005000,0.000030,,,,F8,5342,1700,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392137,04-Nov-16,2,830,817,836,,,,0.0005000,0.000030,,,,G8,5101,1591,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392138,04-Nov-16,2,830,817,1152,,,,0.0005000,0.000030,,,,H8,5609,1569,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392139,04-Nov-16,2,830,817,837,,,,0.0005000,0.000030,,,,I8,6971,1742,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392140,04-Nov-16,2,830,817,1153,,,,0.0005000,0.000030,,,,J8,5152,1411,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392141,04-Nov-16,2,830,817,838,,,,0.0005000,0.000030,,,,K8,6006,1456,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392142,04-Nov-16,2,830,817,1154,,,,0.0005000,0.000030,,,,L8,5639,1673,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392143,04-Nov-16,2,830,817,839,,,,0.0005000,0.000030,,,,M8,7214,1659,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392144,04-Nov-16,2,830,817,1155,,,,0.0005000,0.000030,,,,N8,6290,1561,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392145,04-Nov-16,2,830,817,840,,,,0.0005000,0.000030,,,,O8,6986,1634,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392146,04-Nov-16,2,830,817,1156,,,,0.0005000,0.000030,,,,P8,8439,1729,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392147,04-Nov-16,2,830,817,811,,,,0.0005000,0.000000,,,,A9,4321,2117,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392148,04-Nov-16,2,830,817,1249,,,,0.0005000,0.000030,,,,B9,4340,1685,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392149,04-Nov-16,2,830,817,936,,,,0.0005000,0.000030,,,,C9,4690,1765,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392150,04-Nov-16,2,830,817,1250,,,,0.0005000,0.000030,,,,D9,4872,1686,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392151,04-Nov-16,2,830,817,937,,,,0.0005000,0.000030,,,,E9,5448,1624,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392152,04-Nov-16,2,830,817,1251,,,,0.0005000,0.000030,,,,F9,3787,1336,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392153,04-Nov-16,2,830,817,938,,,,0.0005000,0.000030,,,,G9,4774,1523,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392154,04-Nov-16,2,830,817,1252,,,,0.0005000,0.000030,,,,H9,5156,1302,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
392155,04-Nov-16,2,830,817,939,,,,0.0005000,0.000030,,,,I9,5667,1432,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
