ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
395454,26-Jan-17,2,999,77,0,,,,0.00,0,,,,L23,5126,1334,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395455,26-Jan-17,2,999,77,0,,,,0.00,0,,,,M23,5575,1423,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395456,26-Jan-17,2,999,77,0,,,,0.00,0,,,,N23,4767,1156,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395457,26-Jan-17,2,999,77,0,,,,0.00,0,,,,O23,5127,1182,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395458,26-Jan-17,2,999,77,0,,,,0.00,0,,,,P23,4739,1247,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395459,26-Jan-17,2,999,77,0,,,,0.00,0,,,,A24,4590,1674,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395460,26-Jan-17,2,999,77,0,,,,0.00,0,,,,B24,5388,1911,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395461,26-Jan-17,2,999,77,0,,,,0.00,0,,,,C24,5097,1919,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395462,26-Jan-17,2,999,77,0,,,,0.00,0,,,,D24,4480,1795,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395463,26-Jan-17,2,999,77,0,,,,0.00,0,,,,E24,4494,1789,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395464,26-Jan-17,2,999,77,0,,,,0.00,0,,,,F24,5055,1783,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395465,26-Jan-17,2,999,77,0,,,,0.00,0,,,,G24,4657,1702,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395466,26-Jan-17,2,999,77,0,,,,0.00,0,,,,H24,5472,1816,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395467,26-Jan-17,2,999,77,0,,,,0.00,0,,,,I24,4523,1671,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395468,26-Jan-17,2,999,77,0,,,,0.00,0,,,,J24,5608,1731,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395469,26-Jan-17,2,999,77,0,,,,0.00,0,,,,K24,5579,1459,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395470,26-Jan-17,2,999,77,0,,,,0.00,0,,,,L24,5188,1361,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395471,26-Jan-17,2,999,77,0,,,,0.00,0,,,,M24,5437,1462,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395472,26-Jan-17,2,999,77,0,,,,0.00,0,,,,N24,6450,1364,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395473,26-Jan-17,2,999,77,0,,,,0.00,0,,,,O24,5960,1371,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395474,26-Jan-17,2,999,77,0,,,,0.00,0,,,,P24,6968,1298,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read upside down on the machine",,Kamarck,antag alone,E Cells
395475,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A1,4320,1230,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395476,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B1,4880,1490,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395477,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C1,4509,1265,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395478,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D1,4221,1334,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395479,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E1,4023,1165,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395480,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F1,4831,1255,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395481,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G1,3921,1219,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395482,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H1,4263,1122,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395483,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I1,4613,1286,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395484,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J1,4875,996,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395485,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K1,3732,1055,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395486,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L1,4843,1059,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395487,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M1,3648,1187,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395488,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N1,5115,892,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395489,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O1,4018,918,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395490,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P1,4762,1017,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395491,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A2,4653,1544,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395492,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B2,5051,1344,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395493,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C2,3955,1200,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395494,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D2,4290,1162,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395495,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E2,3097,1250,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395496,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F2,3234,1032,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395497,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G2,3298,1158,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395498,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H2,5390,1322,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395499,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I2,4201,1129,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395500,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J2,3820,1082,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395501,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K2,3730,981,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395502,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L2,4018,880,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395503,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M2,3713,970,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395504,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N2,3511,814,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395505,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O2,4338,994,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395506,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P2,4142,740,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395507,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A3,4890,1195,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395508,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B3,2966,1092,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395509,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C3,5371,1665,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395510,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D3,3309,1233,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395511,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E3,3398,1210,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395512,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F3,3479,1443,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395513,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G3,3089,1053,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395514,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H3,4384,1433,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395515,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I3,4152,1208,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395516,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J3,3906,1073,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395517,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K3,4113,1047,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395518,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L3,4574,1127,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395519,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M3,4371,955,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395520,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N3,4148,706,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395521,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O3,4152,1094,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395522,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P3,4686,1009,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395523,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A4,5037,1313,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395524,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B4,4137,1332,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395525,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C4,5237,1344,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395526,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D4,3909,1407,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395527,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E4,3368,1236,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395528,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F4,3203,1249,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395529,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G4,3328,1222,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395530,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H4,4219,1235,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395531,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I4,4241,1170,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395532,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J4,4237,1079,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395533,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K4,3737,881,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395534,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L4,4332,978,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395535,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M4,4495,1037,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395536,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N4,3353,924,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395537,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O4,4894,1069,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395538,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P4,4089,1016,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395539,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A5,5157,1452,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395540,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B5,4184,1353,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395541,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C5,4444,1506,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395542,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D5,3229,1211,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395543,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E5,3186,1277,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395544,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F5,3520,1196,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395545,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G5,2876,976,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395546,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H5,3336,1369,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395547,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I5,4063,1214,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395548,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J5,3652,1004,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395549,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K5,3470,927,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395550,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L5,3126,910,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395551,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M5,4150,1025,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395552,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N5,4214,939,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395553,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O5,3808,938,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395554,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P5,4854,994,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395555,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A6,4539,1212,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395556,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B6,3837,1401,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395557,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C6,3809,1235,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395558,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D6,3377,1273,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395559,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E6,4046,1268,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395560,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F6,2810,1402,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395561,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G6,3166,1269,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395562,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H6,3807,1160,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395563,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I6,4168,1383,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395564,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J6,4109,1149,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395565,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K6,3858,1109,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395566,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L6,3808,993,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395567,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M6,3232,1014,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395568,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N6,3884,1004,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395569,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O6,4641,1140,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395570,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P6,3923,1056,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395571,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A7,4295,1438,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395572,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B7,3962,1536,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395573,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C7,4422,1161,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395574,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D7,3275,1333,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395575,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E7,3107,1438,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395576,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F7,3596,1117,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395577,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G7,3234,1143,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395578,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H7,4298,1100,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395579,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I7,4392,1159,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395580,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J7,4082,1093,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395581,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K7,3874,1182,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395582,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L7,3412,912,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395583,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M7,3354,985,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395584,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N7,3487,981,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395585,26-Jan-17,3,999,77,0,,,,0.00,0,,,,O7,4050,1118,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395586,26-Jan-17,3,999,77,0,,,,0.00,0,,,,P7,4431,1051,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395587,26-Jan-17,3,999,77,0,,,,0.00,0,,,,A8,5086,1958,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395588,26-Jan-17,3,999,77,0,,,,0.00,0,,,,B8,4657,1634,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395589,26-Jan-17,3,999,77,0,,,,0.00,0,,,,C8,4594,1562,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395590,26-Jan-17,3,999,77,0,,,,0.00,0,,,,D8,4148,1486,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395591,26-Jan-17,3,999,77,0,,,,0.00,0,,,,E8,3516,1450,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395592,26-Jan-17,3,999,77,0,,,,0.00,0,,,,F8,3616,1297,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395593,26-Jan-17,3,999,77,0,,,,0.00,0,,,,G8,3179,1144,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395594,26-Jan-17,3,999,77,0,,,,0.00,0,,,,H8,3516,1114,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395595,26-Jan-17,3,999,77,0,,,,0.00,0,,,,I8,4360,1129,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395596,26-Jan-17,3,999,77,0,,,,0.00,0,,,,J8,4267,1164,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395597,26-Jan-17,3,999,77,0,,,,0.00,0,,,,K8,3447,1045,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395598,26-Jan-17,3,999,77,0,,,,0.00,0,,,,L8,3242,993,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395599,26-Jan-17,3,999,77,0,,,,0.00,0,,,,M8,3969,1146,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
395600,26-Jan-17,3,999,77,0,,,,0.00,0,,,,N8,3795,1133,"Testing 384 well plate for plate effects; cells were plated opposite - bottom to top, but read normally",,Kamarck,antag alone,E Cells
