ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
396717,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K6,14142,3936,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396718,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L6,13178,3504,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396719,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M6,13109,3481,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396720,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N6,14748,3168,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396721,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O6,13802,3040,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396722,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P6,10926,3212,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396723,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A7,10579,4974,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396724,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B7,12088,4962,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396725,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C7,13734,4294,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396726,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D7,11081,4768,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396727,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E7,12366,4482,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396728,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F7,10473,4049,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396729,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G7,10509,4102,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396730,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H7,13219,4269,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396731,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I7,10765,3855,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396732,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J7,12452,4030,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396733,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K7,13295,3582,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396734,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L7,14499,3604,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396735,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M7,13856,3659,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396736,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N7,15627,3417,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396737,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O7,14983,3651,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396738,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P7,9692,3307,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396739,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A8,9566,5188,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396740,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B8,12587,4934,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396741,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C8,12599,5167,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396742,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D8,12469,4563,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396743,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E8,11767,4319,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396744,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F8,10651,3376,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396745,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G8,11781,4086,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396746,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H8,12262,4064,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396747,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I8,12354,3781,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396748,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J8,12191,3627,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396749,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K8,11982,3623,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396750,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L8,12182,3426,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396751,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M8,13246,3455,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396752,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N8,14193,3412,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396753,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O8,16123,3663,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396754,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P8,10616,2666,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396755,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A9,11344,4785,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396756,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B9,11181,4779,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396757,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C9,10802,4215,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396758,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D9,11644,4364,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396759,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E9,10764,4423,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396760,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F9,8928,3723,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396761,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G9,12420,4217,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396762,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H9,11716,4134,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396763,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I9,10479,3551,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396764,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J9,11755,3984,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396765,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K9,12134,3732,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396766,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L9,12857,3557,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396767,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M9,13468,3411,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396768,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N9,13841,3443,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396769,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O9,14877,3294,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396770,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P9,10441,3058,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396771,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A10,10396,4433,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396772,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B10,11419,4768,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396773,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C10,12194,4716,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396774,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D10,11676,4131,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396775,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E10,10577,4260,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396776,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F10,10529,4027,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396777,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G10,11031,4615,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396778,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H10,12190,3928,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396779,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I10,12272,3855,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396780,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J10,12534,3506,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396781,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K10,12868,3691,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396782,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L10,13581,3565,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396783,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M10,13078,3421,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396784,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N10,11157,3218,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396785,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O10,14683,3452,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396786,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P10,10922,3073,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396787,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A11,11594,5067,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396788,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B11,13306,5057,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396789,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C11,14551,4763,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396790,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D11,13843,4513,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396791,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E11,14371,4989,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396792,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F11,13252,4148,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396793,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G11,14990,4842,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396794,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H11,12509,4367,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396795,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I11,12792,4466,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396796,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J11,14507,4093,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396797,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K11,15459,4083,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396798,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L11,15172,3894,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396799,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M11,15510,3595,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396800,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N11,13902,3460,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396801,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O11,17575,3921,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396802,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P11,10229,3093,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396803,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A12,8986,4684,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396804,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B12,12088,4947,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396805,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C12,11830,4604,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396806,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D12,10999,4362,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396807,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E12,12647,4457,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396808,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F12,10933,4629,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396809,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G12,11913,4545,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396810,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H12,10128,4397,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396811,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I12,12135,4826,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396812,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J12,12506,4067,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396813,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K12,13258,4115,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396814,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L12,12900,3582,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396815,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M12,13472,3582,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396816,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N12,12784,3366,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396817,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O12,12360,3691,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396818,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P12,9934,2842,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396819,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A13,10706,5316,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396820,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B13,13648,4866,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396821,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C13,11362,5027,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396822,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D13,10199,4858,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396823,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E13,12855,4981,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396824,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F13,12017,4290,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396825,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G13,12365,4559,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396826,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H13,12199,4040,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396827,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I13,12801,4049,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396828,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J13,13305,3899,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396829,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K13,14622,3963,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396830,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L13,13275,3700,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396831,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M13,12204,3150,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396832,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N13,14240,3542,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396833,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O13,14394,3620,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396834,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P13,10203,3306,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396835,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A14,9432,4950,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396836,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B14,13439,4842,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396837,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C14,13129,5058,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396838,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D14,11318,5081,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396839,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E14,11802,4549,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396840,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F14,11705,5019,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396841,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G14,13005,3955,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396842,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H14,14558,4158,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396843,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I14,13367,3884,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396844,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J14,12065,3874,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396845,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K14,10869,3616,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396846,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L14,11711,3784,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396847,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M14,13655,3780,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396848,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N14,12981,3507,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396849,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O14,14214,3573,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396850,07-Feb-17,2,830,817,0,,,,0.50,0,,,,P14,10841,3683,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396851,07-Feb-17,2,830,817,0,,,,0.50,0,,,,A15,11974,5215,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396852,07-Feb-17,2,830,817,0,,,,0.50,0,,,,B15,13572,5208,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396853,07-Feb-17,2,830,817,0,,,,0.50,0,,,,C15,13357,4850,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396854,07-Feb-17,2,830,817,0,,,,0.50,0,,,,D15,13377,4883,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396855,07-Feb-17,2,830,817,0,,,,0.50,0,,,,E15,11474,4766,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396856,07-Feb-17,2,830,817,0,,,,0.50,0,,,,F15,10022,4229,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396857,07-Feb-17,2,830,817,0,,,,0.50,0,,,,G15,11057,4573,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396858,07-Feb-17,2,830,817,0,,,,0.50,0,,,,H15,12484,4310,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396859,07-Feb-17,2,830,817,0,,,,0.50,0,,,,I15,12603,4271,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396860,07-Feb-17,2,830,817,0,,,,0.50,0,,,,J15,11652,4253,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396861,07-Feb-17,2,830,817,0,,,,0.50,0,,,,K15,12138,4027,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396862,07-Feb-17,2,830,817,0,,,,0.50,0,,,,L15,11109,4020,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396863,07-Feb-17,2,830,817,0,,,,0.50,0,,,,M15,13369,3785,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396864,07-Feb-17,2,830,817,0,,,,0.50,0,,,,N15,11922,3909,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
396865,07-Feb-17,2,830,817,0,,,,0.50,0,,,,O15,12780,3328,"Testing 384 well plate for plate effects; cell plated normally, transfected bottom to top, read normally",,Kamarck,antag alone,E Cells
