ExperimentKey,TransfectionDate,RunNum,CloneKey,Odor1K,Odor1C,PlateLocation,LucData,RLData,Notes,LabNoteBook,TransfectionType,CellType,PlateNum,RunType,expecting Lum
400207,16-Feb-17,5,830,817,0.50,M8,0,28,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400208,16-Feb-17,5,830,817,0.50,N8,0,53,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400209,16-Feb-17,5,830,817,0.50,O8,0,38,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400210,16-Feb-17,5,830,817,0.50,P8,0,37,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400211,16-Feb-17,5,830,817,0.50,A9,0,110,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400212,16-Feb-17,5,830,817,0.50,B9,0,66,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400213,16-Feb-17,5,830,817,0.50,C9,0,42,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400214,16-Feb-17,5,830,817,0.50,D9,0,13,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400215,16-Feb-17,5,830,817,0.50,E9,0,47,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400216,16-Feb-17,5,830,817,0.50,F9,0,33,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400217,16-Feb-17,5,830,817,0.50,G9,0,27,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400218,16-Feb-17,5,830,817,0.50,H9,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400219,16-Feb-17,5,830,817,0.50,I9,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400220,16-Feb-17,5,830,817,0.50,J9,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400221,16-Feb-17,5,830,817,0.50,K9,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400222,16-Feb-17,5,830,817,0.50,L9,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400223,16-Feb-17,5,830,817,0.50,M9,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400224,16-Feb-17,5,830,817,0.50,N9,0,14,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400225,16-Feb-17,5,830,817,0.50,O9,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400226,16-Feb-17,5,830,817,0.50,P9,0,24,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400227,16-Feb-17,5,830,817,0.50,A10,0,108,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400228,16-Feb-17,5,830,817,0.50,B10,0,56,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400229,16-Feb-17,5,830,817,0.50,C10,0,35,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400230,16-Feb-17,5,830,817,0.50,D10,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400231,16-Feb-17,5,830,817,0.50,E10,0,46,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400232,16-Feb-17,5,830,817,0.50,F10,0,32,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400233,16-Feb-17,5,830,817,0.50,G10,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400234,16-Feb-17,5,830,817,0.50,H10,0,25,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400235,16-Feb-17,5,830,817,0.50,I10,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400236,16-Feb-17,5,830,817,0.50,J10,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400237,16-Feb-17,5,830,817,0.50,K10,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400238,16-Feb-17,5,830,817,0.50,L10,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400239,16-Feb-17,5,830,817,0.50,M10,0,21,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400240,16-Feb-17,5,830,817,0.50,N10,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400241,16-Feb-17,5,830,817,0.50,O10,0,17,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400242,16-Feb-17,5,830,817,0.50,P10,0,12,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400243,16-Feb-17,5,830,817,0.50,A11,0,76,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400244,16-Feb-17,5,830,817,0.50,B11,0,85,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400245,16-Feb-17,5,830,817,0.50,C11,0,59,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400246,16-Feb-17,5,830,817,0.50,D11,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400247,16-Feb-17,5,830,817,0.50,E11,0,37,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400248,16-Feb-17,5,830,817,0.50,F11,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400249,16-Feb-17,5,830,817,0.50,G11,0,41,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400250,16-Feb-17,5,830,817,0.50,H11,0,17,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400251,16-Feb-17,5,830,817,0.50,I11,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400252,16-Feb-17,5,830,817,0.50,J11,0,24,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400253,16-Feb-17,5,830,817,0.50,K11,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400254,16-Feb-17,5,830,817,0.50,L11,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400255,16-Feb-17,5,830,817,0.50,M11,0,28,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400256,16-Feb-17,5,830,817,0.50,N11,0,6,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400257,16-Feb-17,5,830,817,0.50,O11,0,33,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400258,16-Feb-17,5,830,817,0.50,P11,0,8,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400259,16-Feb-17,5,830,817,0.50,A12,0,149,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400260,16-Feb-17,5,830,817,0.50,B12,0,64,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400261,16-Feb-17,5,830,817,0.50,C12,0,49,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400262,16-Feb-17,5,830,817,0.50,D12,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400263,16-Feb-17,5,830,817,0.50,E12,0,38,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400264,16-Feb-17,5,830,817,0.50,F12,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400265,16-Feb-17,5,830,817,0.50,G12,0,30,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400266,16-Feb-17,5,830,817,0.50,H12,0,16,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400267,16-Feb-17,5,830,817,0.50,I12,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400268,16-Feb-17,5,830,817,0.50,J12,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400269,16-Feb-17,5,830,817,0.50,K12,0,17,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400270,16-Feb-17,5,830,817,0.50,L12,0,25,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400271,16-Feb-17,5,830,817,0.50,M12,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400272,16-Feb-17,5,830,817,0.50,N12,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400273,16-Feb-17,5,830,817,0.50,O12,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400274,16-Feb-17,5,830,817,0.50,P12,0,12,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400275,16-Feb-17,5,830,817,0.50,A13,0,109,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400276,16-Feb-17,5,830,817,0.50,B13,0,43,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400277,16-Feb-17,5,830,817,0.50,C13,0,47,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400278,16-Feb-17,5,830,817,0.50,D13,0,34,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400279,16-Feb-17,5,830,817,0.50,E13,0,35,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400280,16-Feb-17,5,830,817,0.50,F13,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400281,16-Feb-17,5,830,817,0.50,G13,0,27,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400282,16-Feb-17,5,830,817,0.50,H13,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400283,16-Feb-17,5,830,817,0.50,I13,0,29,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400284,16-Feb-17,5,830,817,0.50,J13,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400285,16-Feb-17,5,830,817,0.50,K13,0,25,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400286,16-Feb-17,5,830,817,0.50,L13,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400287,16-Feb-17,5,830,817,0.50,M13,0,32,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400288,16-Feb-17,5,830,817,0.50,N13,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400289,16-Feb-17,5,830,817,0.50,O13,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400290,16-Feb-17,5,830,817,0.50,P13,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400291,16-Feb-17,5,830,817,0.50,A14,0,160,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400292,16-Feb-17,5,830,817,0.50,B14,0,80,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400293,16-Feb-17,5,830,817,0.50,C14,0,43,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400294,16-Feb-17,5,830,817,0.50,D14,0,27,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400295,16-Feb-17,5,830,817,0.50,E14,0,37,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400296,16-Feb-17,5,830,817,0.50,F14,0,29,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400297,16-Feb-17,5,830,817,0.50,G14,0,24,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400298,16-Feb-17,5,830,817,0.50,H14,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400299,16-Feb-17,5,830,817,0.50,I14,0,29,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400300,16-Feb-17,5,830,817,0.50,J14,0,24,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400301,16-Feb-17,5,830,817,0.50,K14,0,25,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400302,16-Feb-17,5,830,817,0.50,L14,0,24,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400303,16-Feb-17,5,830,817,0.50,M14,0,14,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400304,16-Feb-17,5,830,817,0.50,N14,0,29,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400305,16-Feb-17,5,830,817,0.50,O14,0,11,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400306,16-Feb-17,5,830,817,0.50,P14,0,10,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400307,16-Feb-17,5,830,817,0.50,A15,0,249,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400308,16-Feb-17,5,830,817,0.50,B15,0,68,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400309,16-Feb-17,5,830,817,0.50,C15,0,49,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400310,16-Feb-17,5,830,817,0.50,D15,0,53,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400311,16-Feb-17,5,830,817,0.50,E15,0,46,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400312,16-Feb-17,5,830,817,0.50,F15,0,25,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400313,16-Feb-17,5,830,817,0.50,G15,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400314,16-Feb-17,5,830,817,0.50,H15,0,16,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400315,16-Feb-17,5,830,817,0.50,I15,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400316,16-Feb-17,5,830,817,0.50,J15,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400317,16-Feb-17,5,830,817,0.50,K15,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400318,16-Feb-17,5,830,817,0.50,L15,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400319,16-Feb-17,5,830,817,0.50,M15,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400320,16-Feb-17,5,830,817,0.50,N15,0,16,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400321,16-Feb-17,5,830,817,0.50,O15,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400322,16-Feb-17,5,830,817,0.50,P15,0,8,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400323,16-Feb-17,5,830,817,0.50,A16,0,154,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400324,16-Feb-17,5,830,817,0.50,B16,0,115,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400325,16-Feb-17,5,830,817,0.50,C16,0,92,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400326,16-Feb-17,5,830,817,0.50,D16,0,54,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400327,16-Feb-17,5,830,817,0.50,E16,0,50,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400328,16-Feb-17,5,830,817,0.50,F16,0,14,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400329,16-Feb-17,5,830,817,0.50,G16,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400330,16-Feb-17,5,830,817,0.50,H16,0,14,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400331,16-Feb-17,5,830,817,0.50,I16,0,17,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400332,16-Feb-17,5,830,817,0.50,J16,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400333,16-Feb-17,5,830,817,0.50,K16,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400334,16-Feb-17,5,830,817,0.50,L16,0,9,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400335,16-Feb-17,5,830,817,0.50,M16,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400336,16-Feb-17,5,830,817,0.50,N16,0,6,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400337,16-Feb-17,5,830,817,0.50,O16,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400338,16-Feb-17,5,830,817,0.50,P16,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400339,16-Feb-17,5,830,817,0.50,A17,0,129,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400340,16-Feb-17,5,830,817,0.50,B17,0,90,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400341,16-Feb-17,5,830,817,0.50,C17,0,49,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400342,16-Feb-17,5,830,817,0.50,D17,0,33,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400343,16-Feb-17,5,830,817,0.50,E17,0,53,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400344,16-Feb-17,5,830,817,0.50,F17,0,30,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400345,16-Feb-17,5,830,817,0.50,G17,0,30,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400346,16-Feb-17,5,830,817,0.50,H17,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400347,16-Feb-17,5,830,817,0.50,I17,0,10,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400348,16-Feb-17,5,830,817,0.50,J17,0,21,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400349,16-Feb-17,5,830,817,0.50,K17,0,18,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400350,16-Feb-17,5,830,817,0.50,L17,0,14,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400351,16-Feb-17,5,830,817,0.50,M17,0,31,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400352,16-Feb-17,5,830,817,0.50,N17,0,34,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400353,16-Feb-17,5,830,817,0.50,O17,0,28,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400354,16-Feb-17,5,830,817,0.50,P17,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400355,16-Feb-17,5,830,817,0.50,A18,0,115,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400356,16-Feb-17,5,830,817,0.50,B18,0,75,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400357,16-Feb-17,5,830,817,0.50,C18,0,87,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400358,16-Feb-17,5,830,817,0.50,D18,0,31,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400359,16-Feb-17,5,830,817,0.50,E18,0,45,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400360,16-Feb-17,5,830,817,0.50,F18,0,33,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400361,16-Feb-17,5,830,817,0.50,G18,0,36,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400362,16-Feb-17,5,830,817,0.50,H18,0,17,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400363,16-Feb-17,5,830,817,0.50,I18,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400364,16-Feb-17,5,830,817,0.50,J18,0,22,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400365,16-Feb-17,5,830,817,0.50,K18,0,20,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400366,16-Feb-17,5,830,817,0.50,L18,0,19,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400367,16-Feb-17,5,830,817,0.50,M18,0,26,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400368,16-Feb-17,5,830,817,0.50,N18,0,31,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400369,16-Feb-17,5,830,817,0.50,O18,0,36,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400370,16-Feb-17,5,830,817,0.50,P18,0,15,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400371,16-Feb-17,5,830,817,0.50,A19,0,146,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400372,16-Feb-17,5,830,817,0.50,B19,0,52,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400373,16-Feb-17,5,830,817,0.50,C19,0,37,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400374,16-Feb-17,5,830,817,0.50,D19,0,36,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400375,16-Feb-17,5,830,817,0.50,E19,0,51,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400376,16-Feb-17,5,830,817,0.50,F19,0,30,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
400377,16-Feb-17,5,830,817,0.50,G19,0,23,Testing 384 well plate for plate effects; plate 2 RL read #1 (stop buffer only),Kamarck,antag alone,E Cells,,,
